"site_id","survey_date","surveyor1","pit_tag_id","pit_tag_status","frog_sex","frog_state","frog_location","frog_utme","frog_utmn","total_weight","bag_weight","frog_weight","frog_svl","swab_id","swabber_name","frog_comments","swab_id_full"
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104519",Y,M,Healthy,in lake,746396,4305496,12.0,2.0,10.0,42.0,2722,Atkinson,,DESO2722
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104525",,M,Healthy,in lake,746396,4305496,14.0,2.0,12.0,44.0,2719,Atkinson,,DESO2719
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104528",Y,M,Healthy,fringing habitat,746343,4305519,11.0,2.0,9.0,45.0,2715,Kauffman,,DESO2715
14309,2014-09-11 00:00:00.000,Knapp,"900043000104533",Y,M,Healthy,inlet,747849,4304062,12.0,2.0,10.0,45.0,2495,Knapp,,DESO2495
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104537",,M,Healthy,in lake,746437,4305469,13.0,2.0,11.0,43.0,2606,Kauffman,,DESO2606
14309,2014-09-11 00:00:00.000,Knapp,"900043000104538",Y,M,Healthy,inlet,747822,4304122,24.0,2.0,22.0,57.0,2502,Knapp,,DESO2502
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104550",Y,F,Healthy,in lake,746396,4305496,27.0,2.0,25.0,58.0,2616,Kauffman,,DESO2616
14309,2014-09-11 00:00:00.000,Knapp,"900043000104563",Y,F,Healthy,inlet,747849,4304062,10.0,2.0,8.0,43.0,2496,Knapp,,DESO2496
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104564",Y,F,Healthy,in lake,746437,4305469,21.0,2.0,19.0,54.0,2611,Atkinson,,DESO2611
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104566",Y,F,Healthy,in lake,746396,4305496,18.0,2.0,16.0,49.0,2610,Kauffman,,DESO2610
14309,2014-09-11 00:00:00.000,Knapp,"900043000104576",Y,M,Healthy,inlet,747822,4304122,16.0,2.0,14.0,50.0,2500,Knapp,"PIT tag was already in frog, but not available in PIT tag table ",DESO2500
14309,2014-09-11 00:00:00.000,Knapp,"900043000104583",Y,F,Healthy,inlet,747822,4304122,15.0,2.0,13.0,50.0,2503,Knapp,,DESO2503
14309,2014-09-11 00:00:00.000,Knapp,"900043000104596",Y,M,Healthy,in lake,748187,4303532,23.0,2.0,21.0,59.0,2509,Knapp,Microbiome ,DESO2509
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107905",Y,F,Healthy,in lake,746405,4305458,11.0,2.0,9.0,43.0,2604,Kauffman,,DESO2604
14309,2014-09-11 00:00:00.000,Knapp,"900043000107907",Y,M,Healthy,in lake,748141,4303623,21.0,2.0,19.0,53.0,2504,Ellison,,DESO2504
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107908",Y,F,Healthy,in lake,746396,4305496,27.0,2.0,25.0,55.0,2614,Atkinson,,DESO2614
14309,2014-09-11 00:00:00.000,Knapp,"900043000107910",Y,M,Healthy,outlet,748217,4303508,14.0,2.0,12.0,48.0,2578,Knapp,,DESO2578
14309,2014-09-11 00:00:00.000,Knapp,"900043000107913",,M,Healthy,outlet,748217,4303508,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"900043000107917",,F,Healthy,inlet,747850,4304060,17.0,2.0,15.0,50.0,2493,Knapp,,DESO2493
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107932",Y,F,Healthy,in lake,746405,4305458,21.0,2.0,19.0,51.0,2545,Atkinson,,DESO2545
14307,2014-09-11 00:00:00.000,Ellison,"900043000107940",Y,F,Healthy,in lake,747881,4303928,10.0,2.0,8.0,42.0,2494,Knapp,,DESO2494
14309,2014-09-11 00:00:00.000,Knapp,"900043000107941",Y,M,Healthy,inlet,747906,4303790,14.0,2.0,12.0,46.0,2492,Knapp,,DESO2492
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107943",Y,M,Healthy,in lake,746405,4305458,17.0,2.0,15.0,51.0,2546,Kauffman,,DESO2546
14309,2014-09-11 00:00:00.000,Knapp,"900043000107945",Y,M,Healthy,in lake,748191,4303544,24.0,2.0,22.0,57.0,2511,Knapp,Microbiome ,DESO2511
14309,2014-09-11 00:00:00.000,Knapp,"900043000107948",Y,F,Healthy,inlet,747814,4304091,14.0,2.0,12.0,45.0,2498,Knapp,,DESO2498
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107949",,F,Healthy,fringing habitat,746322,4305422,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"900043000107951",Y,F,Healthy,in lake,748224,4303541,10.0,2.0,8.0,43.0,2513,Knapp,,DESO2513
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107960",Y,F,Healthy,fringing habitat,746346,4305480,14.0,2.0,12.0,45.0,2713,Kauffman,,DESO2713
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107964",Y,M,Healthy,in lake,746396,7405496,15.0,2.0,13.0,48.0,2721,Kauffman,,DESO2721
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107965",Y,M,Healthy,in lake,746373,4305465,13.0,2.0,11.0,44.0,2600,Kauffman,,DESO2600
14309,2014-09-11 00:00:00.000,Knapp,"900043000107969",Y,M,Healthy,in lake,748169,4303765,14.0,2.0,12.0,46.0,2506,Knapp,,DESO2506
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107972",Y,M,Healthy,in lake,746396,4305496,13.0,2.0,11.0,45.0,2718,Kauffman,,DESO2718
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107975",Y,F,Healthy,in lake,746396,4305496,20.0,2.0,18.0,51.0,2615,Atkinson,,DESO2615
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107976",Y,M,Healthy,in lake,746373,4305465,11.0,2.0,9.0,46.0,2602,Kauffman,,DESO2602
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107980",Y,F,Healthy,fringing habitat,746348,4305480,22.0,2.0,20.0,51.0,2712,Kauffman,,DESO2712
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107984",Y,F,Healthy,fringing habitat,746322,4305422,22.0,2.0,20.0,54.0,2598,Kauffman,,DESO2598
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107990",Y,F,Healthy,fringing habitat,746348,4305480,21.0,2.0,19.0,55.0,2711,Kauffman,Left eye has a bloodspot.,DESO2711
14309,2014-09-11 00:00:00.000,Knapp,"900043000107991",,M,Healthy,inlet,747822,4304122,30.0,2.0,28.0,61.0,2499,Knapp,,DESO2499
14221,2014-09-11 00:00:00.000,Kauffman,"900043000107994",Y,F,Healthy,in lake,746437,4305469,16.0,2.0,14.0,52.0,2608,,,DESO2608
14221,2014-09-11 00:00:00.000,Kauffman,"982000362395762",,F,Healthy,fringing habitat,746348,4305480,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"982000362395764",,F,Healthy,fringing habitat,746346,4305530,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"982000362395770",,M,Healthy,in lake,747822,4304122,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"982000362395788",,F,Healthy,inlet,747849,4304062,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"982000362395810",,F,Healthy,fringing habitat,746323,4305422,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"982000362395843",,M,Healthy,in lake,746437,4305469,11.0,2.0,9.0,43.0,2607,Atkinson,,DESO2607
14309,2014-09-11 00:00:00.000,Knapp,"982000362395855",,F,Healthy,inlet,747849,4304062,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"982000362395910",,M,Healthy,inlet,747814,4304091,18.0,2.0,16.0,50.0,2497,Knapp,,DESO2497
14309,2014-09-11 00:00:00.000,Knapp,"982000362395986",,F,Healthy,in lake,748195,4303543,17.0,2.0,15.0,53.0,2508,Knapp,Microbiome ,DESO2508
14309,2014-09-11 00:00:00.000,Knapp,"982000362395988",Y,M,Healthy,outlet,748217,4303508,13.0,2.0,11.0,48.0,2579,Knapp,,DESO2579
14221,2014-09-11 00:00:00.000,Kauffman,"982000362395997",,F,Healthy,fringing habitat,746348,4305480,,,,,,,,
14306,2014-09-11 00:00:00.000,Knapp,"982000362396022",,M,Healthy,in lake,748169,4303882,17.0,2.0,15.0,51.0,2490,Knapp,,DESO2490
14221,2014-09-11 00:00:00.000,Kauffman,"982000362396035",,F,Healthy,in lake,746437,4305469,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"982000362396059",Y,F,Healthy,in lake,748195,4303543,33.0,2.0,31.0,64.0,2510,Knapp,Microbiome ,DESO2510
14221,2014-09-11 00:00:00.000,Kauffman,"982000362396063",Y,F,Healthy,in lake,746405,4305458,11.0,2.0,9.0,43.0,2603,Kauffman,,DESO2603
14221,2014-09-11 00:00:00.000,Kauffman,"982000362396068",,M,Healthy,in lake,746405,4305458,17.0,2.0,15.0,50.0,2542,Kauffman,,DESO2542
14309,2014-09-11 00:00:00.000,Knapp,"982000362396076",,M,Healthy,outlet,748224,4303542,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"982000362396078",,M,Healthy,in lake,746373,4305465,13.0,2.0,11.0,45.0,2601,Atkinson,,DESO2601
14235,2015-06-01 00:00:00.000,Knapp,"900043000104840",,M,Healthy,in lake,750459,4305252,20.0,2.0,18.0,54.0,2105,Knapp,,DESO2105
14235,2015-06-01 00:00:00.000,Knapp,"900043000104862",,M,Healthy,inlet,750492,4305150,14.0,2.0,12.0,49.0,2107,Knapp,,DESO2107
14235,2015-06-01 00:00:00.000,Knapp,"900043000104884",,F,Healthy,inlet,750361,4305146,25.0,2.0,23.0,59.0,2106,Knapp,,DESO2106
14221,2015-06-02 00:00:00.000,Knapp,"118001028298",,F,Healthy,in lake,746362,4305480,16.0,2.0,14.0,49.0,2565,Ellison,Translocated to 14235,DESO2565
14221,2015-06-02 00:00:00.000,Knapp,"118001029506",,M,Healthy,in lake,746362,4305480,16.0,2.0,14.0,47.0,2571,Knapp,Translocated to 14235,DESO2571
14221,2015-06-02 00:00:00.000,Knapp,"118001030471",,M,Healthy,in lake,746362,4305480,17.0,2.0,15.0,54.0,2562,Knapp,Translocated to 14235,DESO2562
14221,2015-06-02 00:00:00.000,Knapp,"900043000107919",Y,M,Healthy,in lake,746362,4305480,12.0,2.0,10.0,44.0,2549,Knapp,Translocated to 14235,DESO2549
14221,2015-06-02 00:00:00.000,Knapp,"900043000107925",Y,F,Healthy,in lake,746362,4305480,10.0,2.0,8.0,42.0,2563,Ellison,Translocated to 14235,DESO2563
14221,2015-06-02 00:00:00.000,Knapp,"900043000107927",Y,M,Healthy,outlet,746362,4305480,11.0,2.0,9.0,44.0,2568,Knapp,Translocated to 14235,DESO2568
14221,2015-06-02 00:00:00.000,Knapp,"900043000107928",Y,F,Healthy,in lake,746362,4305480,10.0,2.0,8.0,42.0,2564,Knapp,Translocated to 14235,DESO2564
14221,2015-06-02 00:00:00.000,Knapp,"900043000107997",Y,F,Healthy,in lake,746362,4305480,11.0,2.0,9.0,42.0,2555,Ellison,Translocated to 14235,DESO2555
14221,2015-06-02 00:00:00.000,Knapp,"900043000108006",Y,F,Healthy,in lake,746362,4305480,11.0,2.0,9.0,42.0,2559,Ellison,Translocated to 14235,DESO2559
14221,2015-06-02 00:00:00.000,Knapp,"900043000108030",Y,F,Healthy,in lake,746362,4305480,11.0,2.0,9.0,41.0,2553,Ellison,Translocated to 14235,DESO2553
14221,2015-06-02 00:00:00.000,Knapp,"900043000108032",Y,F,Healthy,in lake,746362,4305480,13.0,2.0,11.0,47.0,2560,Knapp,Translocated to 14235,DESO2560
14221,2015-06-02 00:00:00.000,Knapp,"900043000108044",Y,M,Healthy,in lake,746362,4305480,10.0,2.0,8.0,42.0,2557,Ellison,Translocated to 14235,DESO2557
14221,2015-06-02 00:00:00.000,Knapp,"900043000108085",Y,M,Healthy,in lake,746362,4305480,16.0,2.0,14.0,51.0,2572,Ellison,Translocated to 14235,DESO2572
14221,2015-06-02 00:00:00.000,Knapp,"900043000108095",Y,M,Healthy,in lake,746362,4305480,10.0,2.0,8.0,42.0,2570,Ellison,Translocated to 14235,DESO2570
14221,2015-06-02 00:00:00.000,Knapp,"982000362395794",Y,F,Healthy,in lake,746362,4305480,11.0,2.0,9.0,44.0,2551,Ellison,Translocated to 14235,DESO2551
14221,2015-06-02 00:00:00.000,Knapp,"982000362395904",Y,M,Healthy,in lake,746362,4305480,12.0,2.0,10.0,43.0,2558,Knapp,Translocated to 14235,DESO2558
14221,2015-06-02 00:00:00.000,Knapp,"982000362395911",Y,F,Healthy,in lake,746362,4305480,15.0,2.0,13.0,46.0,2554,Knapp,Translocated to 14235,DESO2554
14221,2015-06-02 00:00:00.000,Knapp,"982000362395930",Y,F,Healthy,in lake,746362,4305480,17.0,2.0,15.0,52.0,2556,Knapp,Translocated to 14235,DESO2556
14221,2015-06-02 00:00:00.000,Knapp,"982000362395932",Y,F,Healthy,in lake,746362,4305480,12.0,2.0,10.0,42.0,2561,Ellison,Translocated to 14235,DESO2561
14221,2015-06-02 00:00:00.000,Knapp,"982000362395935",Y,M,Healthy,in lake,746362,4305480,13.0,2.0,11.0,46.0,2569,Knapp,Translocated to 14235,DESO2569
14221,2015-06-02 00:00:00.000,Knapp,"982000362395940",Y,F,Healthy,in lake,746362,4305480,12.0,2.0,10.0,45.0,2566,Knapp,Translocated to 14235,DESO2566
14221,2015-06-02 00:00:00.000,Knapp,"982000362395944",Y,F,Healthy,in lake,746362,4305480,9.0,2.0,7.0,43.0,2548,Knapp,Translocated to 14235,DESO2548
14221,2015-06-02 00:00:00.000,Knapp,"982000362395987",,F,Healthy,in lake,746362,4305480,13.0,2.0,11.0,44.0,2552,Knapp,Translocated to 14235,DESO2552
14221,2015-06-02 00:00:00.000,Knapp,"982000362395996",Y,F,Healthy,in lake,746362,4305480,12.0,2.0,10.0,41.0,2550,Ellison,Translocated to 14235,DESO2550
14221,2015-06-02 00:00:00.000,Knapp,"982000362396035",,F,Healthy,in lake,746362,4305480,14.0,2.0,12.0,46.0,2567,Ellison,Translocated to 14235,DESO2567
14218,2015-06-03 00:00:00.000,Knapp,"118001030216",,F,Healthy,in lake,749620,4305783,26.0,2.0,24.0,59.0,2583,Ellison,,DESO2583
14218,2015-06-03 00:00:00.000,Knapp,"118001031205",,F,Healthy,in lake,749619,4305785,24.0,2.0,22.0,54.0,2582,Knapp,Well fed,DESO2582
14218,2015-06-03 00:00:00.000,Knapp,"118001060614",,F,Healthy,in lake,749621,4305801,,,,,,Knapp,Frog escaped before it could be swabbed and measured.,
14218,2015-06-03 00:00:00.000,Ellison,"118001065025",,F,Healthy,in lake,749725,4305779,26.0,2.0,24.0,59.0,2516,Ellison,,DESO2516
14235,2015-06-03 00:00:00.000,Ellison,"900043000104840",,M,Healthy,in lake,750462,4305252,,,,,,,,
14235,2015-06-03 00:00:00.000,Knapp,"900043000104862",,M,Healthy,inlet,750497,4305148,,,,,,,,
14313,2015-06-24 00:00:00.000,Knapp,"900043000104847",,F,Healthy,fringing habitat,751849,4303604,34.0,7.0,27.0,58.0,2584,Smith,"This frog was actually captured in lake 14326, not in fringing habitat of 14313",DESO2584
14226,2015-06-25 00:00:00.000,Smith,"118001029812",,M,Healthy,inlet,750461,4305492,24.0,7.0,17.0,55.0,2586,Smith,Frog captured after lake survey,DESO2586
14226,2015-06-25 00:00:00.000,Smith,"121019081088",,F,Healthy,inlet,750458,4305485,29.0,9.0,20.0,57.0,2581,Smith,,DESO2581
14255,2015-06-25 00:00:00.000,Knapp,"900043000104807",,F,Healthy,in lake,750244,4304960,26.0,2.0,24.0,60.0,2618,Knapp,,DESO2618
14266,2015-06-25 00:00:00.000,Knapp,"900043000104831",,F,Healthy,outlet,750334,4304916,28.0,2.0,26.0,62.0,2619,Knapp,,DESO2619
14235,2015-06-25 00:00:00.000,Knapp,"900043000104832",,M,Healthy,inlet,750491,4305077,17.0,2.0,15.0,50.0,2519,Knapp,Looks great.,DESO2519
14235,2015-06-25 00:00:00.000,Smith,"900043000104840",,M,Healthy,in lake,750462,4305254,27.0,7.0,20.0,55.0,2587,Smith,,DESO2587
14235,2015-06-25 00:00:00.000,Knapp,"900043000104862",,M,Healthy,inlet,750495,4305135,16.0,2.0,14.0,49.0,2522,Knapp,,DESO2522
14235,2015-06-25 00:00:00.000,Knapp,"900043000104884",,F,Healthy,inlet,750350,4305139,29.0,2.0,27.0,61.0,2526,Knapp,Don't remember translocating any frogs this large.,DESO2526
14255,2015-06-25 00:00:00.000,Knapp,"900043000107919",,M,Healthy,outlet,750271,4305058,13.0,2.0,11.0,45.0,2527,Knapp,,DESO2527
14235,2015-06-25 00:00:00.000,Knapp,"900043000107925",,F,Healthy,inlet,750384,4305170,12.0,2.0,10.0,43.0,2525,Knapp,,DESO2525
14255,2015-06-25 00:00:00.000,Knapp,"900043000108095",,M,Healthy,outlet,750271,4305058,12.0,2.0,10.0,44.0,2518,Knapp,,DESO2518
14235,2015-06-25 00:00:00.000,Knapp,"900067000060983",,F,Healthy,inlet,750387,4305187,13.0,2.0,11.0,47.0,2524,Knapp,,DESO2524
14235,2015-06-25 00:00:00.000,Knapp,"982000362395932",,F,Healthy,inlet,750491,4305077,13.0,2.0,11.0,45.0,2521,Knapp,,DESO2521
14235,2015-06-25 00:00:00.000,Smith,"982000362395944",,F,Healthy,in lake,750579,4305407,16.0,8.0,8.0,43.0,2585,Smith,,DESO2585
14235,2015-06-25 00:00:00.000,Knapp,"982000362395987",,F,Healthy,inlet,750489,4305034,16.0,2.0,14.0,49.0,2520,Knapp,,DESO2520
14255,2015-06-25 00:00:00.000,Knapp,"982000362395996",,F,Healthy,outlet,750285,4305074,13.0,2.0,11.0,45.0,2517,Knapp,Based on appearance seems well fed.,DESO2517
14235,2015-06-25 00:00:00.000,Knapp,"982000362396016",Y,M,Healthy,inlet,750492,4305149,29.0,2.0,27.0,61.0,2523,Knapp,Native Lake Lucille frog?,DESO2523
14218,2015-06-26 00:00:00.000,Smith,"118001030216",,F,Healthy,in lake,749604,4305675,27.0,2.0,25.0,59.0,,Smith,,
14218,2015-06-26 00:00:00.000,Knapp,"118001031205",,F,Healthy,in lake,749610,4305771,23.0,2.0,21.0,57.0,2620,Knapp,,DESO2620
14218,2015-06-26 00:00:00.000,Smith,"118001059117",,M,Healthy,in lake,749650,4305739,21.0,2.0,19.0,53.0,2590,Smith,,DESO2590
14218,2015-06-26 00:00:00.000,Knapp,"118001060614",,M,Healthy,in lake,749633,4305809,25.0,2.0,23.0,57.0,2621,Knapp,Previously recorded as female but is clearly a male.,DESO2621
14218,2015-06-26 00:00:00.000,Smith,"982000362396069",,F,Healthy,fringing habitat,749596,4305673,25.0,2.0,23.0,55.0,2589,,,DESO2589
14326,2015-07-22 00:00:00.000,Ellison,"900067000060962",,F,Healthy,in lake,751849,4303609,24.0,2.0,22.0,55.0,2591,Ellison,,DESO2591
14235,2015-07-23 00:00:00.000,Knapp,"118001028393",,M,Healthy,inlet,750494,4305148,22.0,2.0,20.0,51.0,2573,Knapp,Healthy-looking frog.,DESO2573
14235,2015-07-23 00:00:00.000,Knapp,"118001057842",,F,Healthy,in lake,750590,4305407,52.0,4.0,48.0,70.0,2732,Knapp,Huge!,DESO2732
14235,2015-07-23 00:00:00.000,Knapp,"900043000104832",,M,Healthy,inlet,750497,4305066,19.0,2.0,17.0,51.0,2729,Knapp,,DESO2729
14235,2015-07-23 00:00:00.000,Knapp,"900043000104836",,M,Healthy,in lake,750581,4305211,18.0,2.0,16.0,52.0,2731,Knapp,,DESO2731
14235,2015-07-23 00:00:00.000,Knapp,"900043000108030",,F,Healthy,outlet,750635,4305409,13.0,2.0,11.0,44.0,2733,Knapp,Found in E outlet.,DESO2733
14235,2015-07-23 00:00:00.000,Knapp,"900043000108032",,F,Healthy,inlet,750489,4305045,17.0,2.0,15.0,52.0,2574,Knapp,,DESO2574
14235,2015-07-23 00:00:00.000,Knapp,"900067000060936",,F,Healthy,inlet,750491,4305041,15.0,2.0,13.0,46.0,2577,Knapp,,DESO2577
14235,2015-07-23 00:00:00.000,Knapp,"900067000060954",,F,Healthy,inlet,750489,4305045,27.0,2.0,25.0,57.0,2575,Knapp,,DESO2575
14235,2015-07-23 00:00:00.000,Ellison,"900067000061024",,M,Healthy,outlet,750527,4305419,14.0,2.0,12.0,49.0,2593,Ellison,,DESO2593
14235,2015-07-23 00:00:00.000,Knapp,"982000362395930",,F,Healthy,inlet,750485,4305184,25.0,2.0,23.0,58.0,2730,Knapp,,DESO2730
14235,2015-07-23 00:00:00.000,Knapp,"982000362395932",,F,Healthy,inlet,750489,4305045,16.0,2.0,14.0,46.0,2576,Knapp,,DESO2576
14235,2015-07-23 00:00:00.000,Ellison,"982000362395944",,F,Healthy,in lake,750583,4305406,15.0,2.0,13.0,49.0,2592,Ellison,,DESO2592
14235,2015-07-23 00:00:00.000,Knapp,"982000362395987",,F,Healthy,inlet,750491,4305041,21.0,2.0,19.0,52.0,2728,Knapp,Plump. ,DESO2728
14218,2015-07-24 00:00:00.000,Knapp,"118001031205",,F,Healthy,in lake,749614,4305770,29.0,2.0,27.0,59.0,2735,Knapp,,DESO2735
14218,2015-07-24 00:00:00.000,Knapp,"118001059117",,M,Healthy,fringing habitat,749590,4305675,21.0,2.0,19.0,56.0,2734,Knapp,Removed and preserved 2 small leeches from foot webbing. Frog with very similar PIT tag id in lookup table - same frog?,DESO2734
14325,2015-08-03 00:00:00.000,Ellison,"900043000104847",,F,Healthy,in lake,751778,4303567,32.0,2.0,30.0,63.0,2596,Ellison,,DESO2596
14313,2015-08-03 00:00:00.000,Ellison,"900043000104881",,F,Healthy,in lake,751927,4303833,17.0,2.0,15.0,51.0,2594,Ellison,,DESO2594
14313,2015-08-03 00:00:00.000,Knapp,"900067000060915",,F,Healthy,in lake,751665,4303911,29.0,2.0,27.0,59.0,2749,Knapp,Big!,DESO2749
14313,2015-08-03 00:00:00.000,Knapp,"900067000060928",,F,Healthy,in lake,751661,4303698,22.0,2.0,20.0,53.0,2745,Knapp,Plump,DESO2745
14313,2015-08-03 00:00:00.000,Knapp,"900067000060931",,M,Healthy,in lake,751632,4303897,14.0,2.0,12.0,48.0,2748,Knapp,,DESO2748
14329,2015-08-03 00:00:00.000,Ellison,"900067000060956",,F,Healthy,in lake,751906,4303530,20.0,2.0,18.0,54.0,2595,Ellison,,DESO2595
14327,2015-08-03 00:00:00.000,Knapp,"900067000060962",,F,Healthy,in lake,751884,4303541,23.0,2.0,21.0,57.0,2747,Knapp,Robust frog.,DESO2747
14313,2015-08-03 00:00:00.000,Knapp,"900067000060981",,F,Healthy,in lake,751663,4303909,16.0,2.0,14.0,49.0,2744,Knapp,,DESO2744
14313,2015-08-03 00:00:00.000,Knapp,"900067000060984",,F,Healthy,in lake,751655,4303698,14.0,2.0,12.0,51.0,2746,Knapp,,DESO2746
14235,2015-08-04 00:00:00.000,Knapp,"121019081088",,F,Healthy,in lake,750529,4305201,28.0,2.0,26.0,61.0,2756,Knapp,Big!,DESO2756
14235,2015-08-04 00:00:00.000,Knapp,"900043000104832",,M,Healthy,inlet,750497,4305067,19.0,2.0,17.0,50.0,2757,Knapp,,DESO2757
14235,2015-08-04 00:00:00.000,Knapp,"900043000104862",,M,Healthy,in lake,750692,4305214,21.0,2.0,19.0,51.0,2627,Knapp,,DESO2627
14235,2015-08-04 00:00:00.000,Ellison,"900043000107925",,F,Healthy,in lake,750589,4305406,16.0,2.0,14.0,50.0,2597,Ellison,,DESO2597
14235,2015-08-04 00:00:00.000,Knapp,"900043000107928",,F,Healthy,in lake,750692,4305214,17.0,2.0,15.0,52.0,2755,Knapp,In rear end of cove where egg masses were anchored. ,DESO2755
14235,2015-08-04 00:00:00.000,Knapp,"900043000107997",,F,Healthy,outlet,750634,4305403,18.0,2.0,16.0,51.0,2750,Knapp,,DESO2750
14235,2015-08-04 00:00:00.000,Ellison,"900043000108030",,F,Healthy,outlet,750629,4305405,16.0,2.0,14.0,48.0,2720,Ellison,,DESO2720
14235,2015-08-04 00:00:00.000,Knapp,"900043000108032",,F,Healthy,inlet,750482,4305050,18.0,2.0,16.0,53.0,2751,Knapp,,DESO2751
14235,2015-08-04 00:00:00.000,Ellison,"900067000060934",,M,Healthy,outlet,750630,4305404,17.0,2.0,15.0,49.0,2723,Ellison,,DESO2723
14235,2015-08-04 00:00:00.000,Knapp,"900067000060954",,F,Healthy,inlet,750482,4305050,28.0,2.0,26.0,58.0,2753,Knapp,Well fed.,DESO2753
14255,2015-08-04 00:00:00.000,Knapp,"982000362395935",,M,Healthy,in lake,750139,4305037,16.0,2.0,14.0,49.0,2758,Knapp,Waited 20 minutes for this frog to return after it jumped in water during VES.,DESO2758
14235,2015-08-04 00:00:00.000,Knapp,"982000362395987",,F,Healthy,inlet,750482,4305050,23.0,2.0,21.0,55.0,2752,Knapp,,DESO2752
14218,2015-08-05 00:00:00.000,Knapp,"118001031205",,F,Healthy,in lake,749616,4305771,30.0,2.0,28.0,64.0,2759,Knapp,,DESO2759
